hash,source,title,description,content,published_at,url,language,tickers,raw
7b8257526a6c75d6561401cb176a55e7d66662d12c2eadf66d7f90d87bd454eb,Yahoo Entertainment,PAR Technology (PAR) Launches Autonomous Agentic AI Layer PAR Intelligence,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:08:30+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e8317b57-1888-4617-958b-839fc57c9eb6,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'PAR Technology (PAR) Launches Autonomous Agentic AI Layer PAR Intelligence', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e8317b57-1888-4617-958b-839fc57c9eb6', 'urlToImage': None, 'publishedAt': '2026-04-22T11:08:30Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
66fb39194be48761e63b87219f7ba7fef0679e7932f7a6719c3ea69397bd7b6e,Yahoo Entertainment,Exodus Movement (EXOD) Expands Native Support for XRP Ledger in Self-Custody Wallet,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:08:22+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_204a31d3-e741-4bdc-9a11-ee3d3c9d52fa,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Exodus Movement (EXOD) Expands Native Support for XRP Ledger in Self-Custody Wallet', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_204a31d3-e741-4bdc-9a11-ee3d3c9d52fa', 'urlToImage': None, 'publishedAt': '2026-04-22T11:08:22Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
d6d2845db951eb701d1f17457966b5bd95a89817d7500b267653ba1bdaf74f09,Www.gov.uk,Mr A Bruce v RAD Ltd: 8000604/2025,Employment Tribunal decision.,"We use some essential cookies to make this website work.
Wed like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services.
We also use coo… [+70 chars]",2026-04-22 11:08:02+00:00,https://www.gov.uk/employment-tribunal-decisions/mr-a-bruce-v-rad-ltd-8000604-slash-2025,en,[],"{'source': {'id': None, 'name': 'Www.gov.uk'}, 'author': 'HM Courts & Tribunals Service', 'title': 'Mr A Bruce v RAD Ltd: 8000604/2025', 'description': 'Employment Tribunal decision.', 'url': 'https://www.gov.uk/employment-tribunal-decisions/mr-a-bruce-v-rad-ltd-8000604-slash-2025', 'urlToImage': 'https://www.gov.uk/assets/frontend/govuk-opengraph-image-4196a4d6333cf92aaf720047f56cfd91b3532d7635fc21ebcf0d5897df6b5f77.png', 'publishedAt': '2026-04-22T11:08:02Z', 'content': 'We use some essential cookies to make this website work.\r\nWed like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services.\r\nWe also use coo… [+70 chars]'}"
2862d0233a38d0ef461dc3da44bd97131dee6ac948164f0a3ade08c55eb8a109,Successful-blog.com,How to Start a Blog and Make Money: Beginner’s Guide to Blogging Success in 2026,"Blogging in 2026 is far from dead in fact, it’s more profitable and competitive than ever. With the rise of AI tools, content saturation, and evolving search engine algorithms, starting a blog today requires strategy, consistency, and a clear monetization pla…","Blogging in 2026 is far from dead in fact, its more profitable and competitive than ever. With the rise of AI tools, content saturation, and evolving search engine algorithms, starting a blog today r… [+7983 chars]",2026-04-22 11:06:57+00:00,https://www.successful-blog.com/1/how-to-start-a-blog-and-make-money/,en,[],"{'source': {'id': None, 'name': 'Successful-blog.com'}, 'author': 'Jessy Troy', 'title': 'How to Start a Blog and Make Money: Beginner’s Guide to Blogging Success in 2026', 'description': 'Blogging in 2026 is far from dead in fact, it’s more profitable and competitive than ever. With the rise of AI tools, content saturation, and evolving search engine algorithms, starting a blog today requires strategy, consistency, and a clear monetization pla…', 'url': 'https://www.successful-blog.com/1/how-to-start-a-blog-and-make-money/', 'urlToImage': 'https://www.successful-blog.com/wp-content/uploads/2026/04/Start-a-Blog-and-Make-Money.webp', 'publishedAt': '2026-04-22T11:06:57Z', 'content': 'Blogging in 2026 is far from dead in fact, its more profitable and competitive than ever. With the rise of AI tools, content saturation, and evolving search engine algorithms, starting a blog today r… [+7983 chars]'}"
846a14ceb25d0b5f0bb636b9156b3a5764d58210999f1cef4e42f948f63812cc,Yahoo Entertainment,Technical Assessment: Bullish in the Intermediate-Term,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:06:57+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2dad7964-f12a-4612-aa33-fb93a206568e,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Technical Assessment: Bullish in the Intermediate-Term', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2dad7964-f12a-4612-aa33-fb93a206568e', 'urlToImage': None, 'publishedAt': '2026-04-22T11:06:57Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
96adf918d77ebc0ba2225689f0599ed8826b7857414905fcdbb928c07ae5ebd9,Thefutoncritic.com,"ESPN, ABC Announce 2026 WNBA Regular Season Schedule","ESPN, which has televised the WNBA since the league's inaugural season in 1997, will tip off its 30th consecutive season on Saturday, May 9, with expanded coverage across ESPN, ABC, Disney+ and ESPN Deportes.","ESPN, ABC announce 2026 WNBA regular season schedule 
30-game slate highlights league's 30th season with star-studded matchups across ESPN and ABC 
Schedule to feature blockbuster matchups, includi… [+11100 chars]",2026-04-22 11:06:00+00:00,http://www.thefutoncritic.com/news/2026/04/22/espn-abc-announce-2026-wnba-regular-season-schedule-261314/20260422espn03/,en,[],"{'source': {'id': None, 'name': 'Thefutoncritic.com'}, 'author': None, 'title': 'ESPN, ABC Announce 2026 WNBA Regular Season Schedule', 'description': ""ESPN, which has televised the WNBA since the league's inaugural season in 1997, will tip off its 30th consecutive season on Saturday, May 9, with expanded coverage across ESPN, ABC, Disney+ and ESPN Deportes."", 'url': 'http://www.thefutoncritic.com/news/2026/04/22/espn-abc-announce-2026-wnba-regular-season-schedule-261314/20260422espn03/', 'urlToImage': None, 'publishedAt': '2026-04-22T11:06:00Z', 'content': ""ESPN, ABC announce 2026 WNBA regular season schedule \r\n30-game slate highlights league's 30th season with star-studded matchups across ESPN and ABC \r\nSchedule to feature blockbuster matchups, includi… [+11100 chars]""}"
2dee39cc614bc2c179651d7b8d8e609983a76c7d54509e19ad97ae4e084da0d2,Php.net,systems - redirect to infra project,"<table><tr><th>2025/04/17 15:48</th><th>current</th></tr><tr><td>Line 3:</td>
<td>Line 3:</td>
</tr>
<tr><td> </td><td>PHP is supported by a number of machines provided by a number of generous sponsors. This is a basic inventory of those machines and what ser…","Permission Denied
Sorry, you don't have enough rights to continue.
Login
You are currently not logged in! Enter your authentication credentials below to log in. You need to have cookies enabled to… [+7 chars]",2026-04-22 11:05:03+00:00,https://wiki.php.net/systems?rev=1776855903&do=diff,en,[],"{'source': {'id': None, 'name': 'Php.net'}, 'author': 'derick (derick@undisclosed.example.com)', 'title': 'systems - redirect to infra project', 'description': '<table><tr><th>2025/04/17 15:48</th><th>current</th></tr><tr><td>Line 3:</td>\n<td>Line 3:</td>\n</tr>\n<tr><td>\xa0</td><td>PHP is supported by a number of machines provided by a number of generous sponsors. This is a basic inventory of those machines and what ser…', 'url': 'https://wiki.php.net/systems?rev=1776855903&do=diff', 'urlToImage': None, 'publishedAt': '2026-04-22T11:05:03Z', 'content': ""Permission Denied\r\nSorry, you don't have enough rights to continue.\r\nLogin\r\nYou are currently not logged in! Enter your authentication credentials below to log in. You need to have cookies enabled to… [+7 chars]""}"
836d95fe5813fe6c51ee14ca242c78752007f6ba0f28f4353847e79cd94c3825,Yahoo Entertainment,QB for Vikings’ Offseason Rumor Mill May Retire,"When the Minnesota Vikings’ offseason began in January, some spitballed Los Angeles Rams backup quarterback Jimmy Garoppolo as a solution. […]","If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:05:00+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d62aaf6e-0bc7-4daf-9cf2-d8822b4bd30a,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'QB for Vikings’ Offseason Rumor Mill May Retire', 'description': 'When the Minnesota Vikings’ offseason began in January, some spitballed Los Angeles Rams backup quarterback Jimmy Garoppolo as a solution. […]', 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d62aaf6e-0bc7-4daf-9cf2-d8822b4bd30a', 'urlToImage': None, 'publishedAt': '2026-04-22T11:05:00Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
f6ddd0a42e987f62a1ffee1b653533bb150882dac2ab6f4352ffa9960734832f,Financial Post,Western Metallica Announces Expiry of Non-Binding LOI With Emerita Resources and Permit Renewal for Nueva Celti,TORONTO — Western Metallica Resources Corp. (TSXV: WMS) (“Western Metallica” or the “Company”) has announced the expiry of the non-binding LOI executed with Emerita Resources Corp. (“EMO”) for the Company’s Nueva Celti property in Andalucia Spain (see news re…,TORONTO Western Metallica Resources Corp. (TSXV: WMS)(Western Metallica or the Company) has announced the expiry of the non-binding LOI executed with Emerita Resources Corp. (EMO) for the Companys Nu… [+2307 chars],2026-04-22 11:04:13+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/western-metallica-announces-expiry-of-non-binding-loi-with-emerita-resources-and-permit-renewal-for-nueva-celti,en,[],"{'source': {'id': 'financial-post', 'name': 'Financial Post'}, 'author': 'Business Wire', 'title': 'Western Metallica Announces Expiry of Non-Binding LOI With Emerita Resources and Permit Renewal for Nueva Celti', 'description': 'TORONTO — Western Metallica Resources Corp. (TSXV: WMS) (“Western Metallica” or the “Company”) has announced the expiry of the non-binding LOI executed with Emerita Resources Corp. (“EMO”) for the Company’s Nueva Celti property in Andalucia Spain (see news re…', 'url': 'https://financialpost.com/pmn/business-wire-news-releases-pmn/western-metallica-announces-expiry-of-non-binding-loi-with-emerita-resources-and-permit-renewal-for-nueva-celti', 'urlToImage': None, 'publishedAt': '2026-04-22T11:04:13Z', 'content': 'TORONTO Western Metallica Resources Corp. (TSXV: WMS)(Western Metallica or the Company) has announced the expiry of the non-binding LOI executed with Emerita Resources Corp. (EMO) for the Companys Nu… [+2307 chars]'}"
2d18226a48782927a0eca4f18efe506fa585076bb6cf88e5b930cff422d2f07f,Financial Post,Veristat to Acquire Certara’s Regulatory and Medical Writing Business,"Strategic acquisition expands and enhances Veristat’s regulatory services to help more clinical trial sponsors develop novel, life-saving therapies across complex disease areas SOUTHBOROUGH, Mass. — Veristat (the “Company”), a science-first full-service CRO a…","THIS CONTENT IS RESERVED FOR SUBSCRIBERS ONLY
Subscribe now to read the latest news in your city and across Canada.
<ul><li>Exclusive articles from Barbara Shecter, Joe O'Connor, Gabriel Friedman, … [+5213 chars]",2026-04-22 11:04:00+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/veristat-to-acquire-certaras-regulatory-and-medical-writing-business,en,[],"{'source': {'id': 'financial-post', 'name': 'Financial Post'}, 'author': 'Business Wire', 'title': 'Veristat to Acquire Certara’s Regulatory and Medical Writing Business', 'description': 'Strategic acquisition expands and enhances Veristat’s regulatory services to help more clinical trial sponsors develop novel, life-saving therapies across complex disease areas SOUTHBOROUGH, Mass. — Veristat (the “Company”), a science-first full-service CRO a…', 'url': 'https://financialpost.com/pmn/business-wire-news-releases-pmn/veristat-to-acquire-certaras-regulatory-and-medical-writing-business', 'urlToImage': None, 'publishedAt': '2026-04-22T11:04:00Z', 'content': ""THIS CONTENT IS RESERVED FOR SUBSCRIBERS ONLY\r\nSubscribe now to read the latest news in your city and across Canada.\r\n<ul><li>Exclusive articles from Barbara Shecter, Joe O'Connor, Gabriel Friedman, … [+5213 chars]""}"
3823ba77dd3ade7bd8fa103957d2aaf7e396a4463346098a3445320ad3a7320b,Financial Post,Philip Morris International Reports 2026 First-Quarter Results and Updates 2026 Full-Year Adjusted Diluted EPS Forecast for Currency Only;,"Reported Diluted EPS declined by 9.3% to $1.56; Adjusted Diluted EPS grew by 16.0% to $1.96; and by 5.3% excluding currency STAMFORD, CT — Regulatory News: Philip Morris International Inc. (PMI) (NYSE: PM) today announces its 2026 first quarter results.1 “Our…","International Smoke-Free Segment
<ul><li>Shipment volume grew by 11.9%, notably due to Italy, Global Travel Retail, Taiwan and Russia.</li><li>Net revenues increased by 15.8% on an organic basis, re… [+10364 chars]",2026-04-22 11:03:52+00:00,https://financialpost.com/pmn/business-wire-news-releases-pmn/philip-morris-international-reports-2026-first-quarter-results-and-updates-2026-full-year-adjusted-diluted-eps-forecast-for-currency-only,en,[],"{'source': {'id': 'financial-post', 'name': 'Financial Post'}, 'author': 'Business Wire', 'title': 'Philip Morris International Reports 2026 First-Quarter Results and Updates 2026 Full-Year Adjusted Diluted EPS Forecast for Currency Only;', 'description': 'Reported Diluted EPS declined by 9.3% to $1.56; Adjusted Diluted EPS grew by 16.0% to $1.96; and by 5.3% excluding currency STAMFORD, CT — Regulatory News: Philip Morris International Inc. (PMI) (NYSE: PM) today announces its 2026 first quarter results.1 “Our…', 'url': 'https://financialpost.com/pmn/business-wire-news-releases-pmn/philip-morris-international-reports-2026-first-quarter-results-and-updates-2026-full-year-adjusted-diluted-eps-forecast-for-currency-only', 'urlToImage': None, 'publishedAt': '2026-04-22T11:03:52Z', 'content': 'International Smoke-Free Segment\r\n<ul><li>Shipment volume grew by 11.9%, notably due to Italy, Global Travel Retail, Taiwan and Russia.</li><li>Net revenues increased by 15.8% on an organic basis, re… [+10364 chars]'}"
5b8426c017b49bac2c4da2e392fa4d741a706357d967cf194a134a87b28d8d47,Yahoo Entertainment,Investors question Warsh’s future impact on markets,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:03:00+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4cd0f59d-56bc-48a3-987e-b0ca6267fc50,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Investors question Warsh’s future impact on markets', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4cd0f59d-56bc-48a3-987e-b0ca6267fc50', 'urlToImage': None, 'publishedAt': '2026-04-22T11:03:00Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
dbffe602b511c2c0269f2d7e126a95e2df15fba638d17c3f2be0f54e6e02772d,Yahoo Entertainment,Contract terms revealed for Falcons' latest free agent signings,Falcons contract terms for latest batch of free agency signings,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:58+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_48532d7c-1710-4442-908d-410cc1847a73,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': ""Contract terms revealed for Falcons' latest free agent signings"", 'description': 'Falcons contract terms for latest batch of free agency signings', 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_48532d7c-1710-4442-908d-410cc1847a73', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:58Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
7a4595c5d903cde8a1b958f98021223357f84c91cf15badedce7916a4409744c,Yahoo Entertainment,Analyst Report: Thomson-Reuters Corp,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:47+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2842d74f-618d-430d-a10b-5a7252db6c87,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Analyst Report: Thomson-Reuters Corp', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2842d74f-618d-430d-a10b-5a7252db6c87', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:47Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
78114ce89a3115ba41a2dfa3613ac1d5f45ae2230b217856f7b98ad13b560768,Yahoo Entertainment,Analyst Report: Genuine Parts Co,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:47+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a9094c98-b9f5-4f67-a77c-3b7f6ab803da,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Analyst Report: Genuine Parts Co', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a9094c98-b9f5-4f67-a77c-3b7f6ab803da', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:47Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
7da6a1601fee1f617a7deec46a6a0602a89d363e89ab555661f08533fe330ce5,Pypi.org,uipath-langchain-client 1.9.6,LangChain-compatible chat models and embeddings for UiPath's LLM services,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",2026-04-22 11:02:43+00:00,https://pypi.org/project/uipath-langchain-client/1.9.6/,en,[],"{'source': {'id': None, 'name': 'Pypi.org'}, 'author': None, 'title': 'uipath-langchain-client 1.9.6', 'description': ""LangChain-compatible chat models and embeddings for UiPath's LLM services"", 'url': 'https://pypi.org/project/uipath-langchain-client/1.9.6/', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:43Z', 'content': 'A required part of this site couldnt load. This may be due to a browser\r\n extension, network issues, or browser settings. Please check your\r\n connection, disable any ad blockers, or try using a diffe… [+12 chars]'}"
864e9c21ce7e8de5d3a6ce4ef2aff5bd186127cffd6e744ca7409875bd0f006e,Yahoo Entertainment,"Best Buy taps insider Jason Bonfig as new CEO, Corie Barry steps down",,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:39+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_43c514f0-445f-454e-bdd0-fe41ae01cb87,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Best Buy taps insider Jason Bonfig as new CEO, Corie Barry steps down', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_43c514f0-445f-454e-bdd0-fe41ae01cb87', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:39Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
fcb82f836ee67732e3184122e1610daddc505fb19517f2a9b6015a343687306b,Yahoo Entertainment,Merck to partner with Google Cloud on AI initiatives,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:17+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bb6c5dfe-2453-41af-b938-b3df4bff1c0b,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Merck to partner with Google Cloud on AI initiatives', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bb6c5dfe-2453-41af-b938-b3df4bff1c0b', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:17Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
007f191124f1af5131ad65287140183fda50e87a0e2e177eb19a0c6cd96d88d1,Yahoo Entertainment,CEO Jensen Huang Says NVIDIA ‘Never’ Sells Chips to the Highest Bidder,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:02:14+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6b27865d-0e22-4ff5-8db7-3cb812dd340f,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'CEO Jensen Huang Says NVIDIA ‘Never’ Sells Chips to the Highest Bidder', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6b27865d-0e22-4ff5-8db7-3cb812dd340f', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:14Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
dd49ececcd97eda06274df76d21474f584a9b8e7eb5b75dc52b28c91e4d6080c,Financial Post,Rogers Communications Reports First Quarter 2026 Results,"Rogers reports continued year-over-year growth in total service revenue and adjusted EBITDA, delivers strong free cash flow growth and upgraded guidance for capital expenditures and free cash flow Total service revenue up 10% to $4.9 billion; adjusted EBITDA …","1 Interest on borrowings, net includes interest on short-term borrowings and on long-term debt.2 Reflects the change in fair value of derivatives entered into related to the network transaction (see … [+33534 chars]",2026-04-22 11:02:00+00:00,https://financialpost.com/globe-newswire/rogers-communications-reports-first-quarter-2026-results,en,[],"{'source': {'id': 'financial-post', 'name': 'Financial Post'}, 'author': 'GlobeNewswire', 'title': 'Rogers Communications Reports First Quarter 2026 Results', 'description': 'Rogers reports continued year-over-year growth in total service revenue and adjusted EBITDA, delivers strong free cash flow growth and upgraded guidance for capital expenditures and free cash flow Total service revenue up 10% to $4.9 billion; adjusted EBITDA …', 'url': 'https://financialpost.com/globe-newswire/rogers-communications-reports-first-quarter-2026-results', 'urlToImage': None, 'publishedAt': '2026-04-22T11:02:00Z', 'content': '1\xa0Interest on borrowings, net includes interest on short-term borrowings and on long-term debt.2\xa0Reflects the change in fair value of derivatives entered into related to the network transaction (see … [+33534 chars]'}"
8763f54404532545bf0a0dbf6ae77776539aa3fcb330f8608373970518e5693c,ComputerWeekly.com,Interview: Critical local infrastructure is missing link in UK cyber resilience,"Jonathan Lee, director of cyber strategy at Trend AI, argues for more focus on local and municipal cyber resilience","Critical local infrastructure that supports council services, social care services and local transport in the UK is falling through the gaps in government and business planning for cyber resilience, … [+3094 chars]",2026-04-22 11:02:00+00:00,https://www.computerweekly.com/news/366641946/Interview-Critical-local-infrastructure-is-missing-link-in-cyber-resilience,en,[],"{'source': {'id': None, 'name': 'ComputerWeekly.com'}, 'author': 'Bill Goodwin', 'title': 'Interview: Critical local infrastructure is missing link in UK cyber resilience', 'description': 'Jonathan Lee, director of cyber strategy at Trend AI,\xa0argues for more focus on local and municipal cyber resilience', 'url': 'https://www.computerweekly.com/news/366641946/Interview-Critical-local-infrastructure-is-missing-link-in-cyber-resilience', 'urlToImage': 'https://www.computerweekly.com/visuals/LeMagIT/hero_article/Hero-Danger-by-InfiniteFlow-Adobe-10.jpg', 'publishedAt': '2026-04-22T11:02:00Z', 'content': 'Critical local infrastructure that supports council services, social care services and local transport in the UK is falling through the gaps in government and business planning for cyber resilience, … [+3094 chars]'}"
6b80c07ca59947c54dd3eec97d6bf00c3df12eba162af6b7b57b83376f55b0f7,Yahoo Entertainment,Broncos could be ‘perfect spot’ for Oregon draft prospect,Oregon's Bryce Boettcher could be a perfect fit for the Broncos in the NFL draft.,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:01:51+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_64c64ef1-794d-4b25-8c9f-73b3fbc81878,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Broncos could be ‘perfect spot’ for Oregon draft prospect', 'description': ""Oregon's Bryce Boettcher could be a perfect fit for the Broncos in the NFL draft."", 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_64c64ef1-794d-4b25-8c9f-73b3fbc81878', 'urlToImage': None, 'publishedAt': '2026-04-22T11:01:51Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
63c0cf2e0b54ee15b17e9a4186dea90c422153cf9b9fc74283c8597548a2fc43,Financial Post,Grey Matters Announces Private Placement,"NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES VANCOUVER, British Columbia, April 22, 2026 (GLOBE NEWSWIRE) — Grey Matters Health Inc. (the “Company” or “Grey Matters”) (CSE: GREY) (FRANKFURT: AGW0) (OTCQB: AGNPF), a …","NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES
THIS CONTENT IS RESERVED FOR SUBSCRIBERS ONLY
Subscribe now to read the latest news in your city and across … [+5724 chars]",2026-04-22 11:01:51+00:00,https://financialpost.com/globe-newswire/grey-matters-announces-private-placement,en,[],"{'source': {'id': 'financial-post', 'name': 'Financial Post'}, 'author': 'GlobeNewswire', 'title': 'Grey Matters Announces Private Placement', 'description': 'NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES VANCOUVER, British Columbia, April 22, 2026 (GLOBE NEWSWIRE) — Grey Matters Health Inc. (the “Company” or “Grey Matters”) (CSE: GREY) (FRANKFURT: AGW0) (OTCQB: AGNPF), a …', 'url': 'https://financialpost.com/globe-newswire/grey-matters-announces-private-placement', 'urlToImage': None, 'publishedAt': '2026-04-22T11:01:51Z', 'content': 'NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES\r\nTHIS CONTENT IS RESERVED FOR SUBSCRIBERS ONLY\r\nSubscribe now to read the latest news in your city and across … [+5724 chars]'}"
